x1,x2,x3,x4,x5,x6
1.0,2,"[0, 0, 0]",1,1,17
1.0,2,"[0, 0, 0]",1,1,18
1.0,2,"[0, 1, 0]",1,1,17
1.0,2,"[0, 1, 0]",1,1,18
1.0,2,"[0, 2, 0]",1,1,11
1.0,2,"[0, 2, 0]",1,1,17
1.0,2,"[0, 2, 0]",1,1,18
1.0,2,"[0, 2, 1]",1,1,17
1.0,2,"[0, 2, 1]",1,1,18
1.0,1,"[1, 0, 0]",2,3,16
1.0,1,"[0, 0, 0]",2,2,8
1.0,2,"[0, 1, 0]",1,1,9
1.0,1,"[0, 0, 0]",2,3,3
1.0,2,"[0, 0, 0]",1,1,9
1.0,2,"[0, 1, 1]",1,1,2
1.0,2,"[0, 1, 1]",1,1,7
1.0,2,"[0, 2, 0]",1,1,9
1.0,2,"[0, 0, 0]",1,1,2
1.0,2,"[0, 0, 0]",1,1,7
1.0,2,"[0, 0, 1]",1,1,2
1.0,2,"[0, 0, 1]",1,1,7
1.0,2,"[0, 2, 0]",1,1,2
1.0,2,"[0, 2, 0]",1,1,7
1.0,2,"[0, 2, 1]",1,1,2
1.0,2,"[0, 2, 1]",1,1,7
1.0,2,"[0, 1, 0]",1,1,2
1.0,2,"[0, 1, 0]",1,1,7
1.0,1,"[0, 0, 0]",2,1,5
1.0,1,"[0, 0, 0]",3,2,19
1.0,2,"[0, 1, 0]",1,1,2
1.0,1,"[0, 0, 1]",3,2,19
1.0,2,"[0, 0, 0]",1,1,2
1.0,2,"[0, 0, 1]",1,1,2
1.0,2,"[0, 1, 1]",1,1,2
1.0,1,"[0, 0, 1]",2,1,5
1.0,2,"[0, 2, 0]",1,1,2
1.0,2,"[0, 2, 1]",1,1,2
1.0,1,"[1, 0, 0]",2,2,8
1.0,1,"[1, 0, 0]",2,3,3
1.0,1,"[1, 0, 1]",3,2,19
1.0,1,"[1, 0, 0]",3,2,19
1.0,1,"[1, 0, 1]",2,1,5
1.0,1,"[1, 0, 0]",2,1,5
